scope,candidate_id,pair_id,drug_name,gene_symbol,original_indications,proposed_indication,route,review_status,llm_verdict,llm_summary,llm_support,llm_concern,llm_next_step,llm_source_urls,llm_search_log,llm_source_notes,action_class,action_label,reason_tags,reason_detail,can_test,critical_condition
BASELINE_384,C384-127,IAKHMKGGTNLKSZ-INIZCTEOSA-N__CHEMBL1902,colchicine,FKBP1A,痛风发作预防/治疗、家族性地中海热；LODOCO心脑血管事件及死亡风险降低,angiomyolipoma,ORIGINAL_BASELINE,REVIEWED,DEFER,colchicine–FKBP1A建议后置，避免把药物重定位表格中的相邻行当成直接关系。,本地排名9，可提出微管药物跨机制探索，但阳阴近邻接近。,检索的转录组重定位论文中FKBP1A归属podophyllotoxin行，colchicine行列出其他靶点；目标血管平滑肌脂肪瘤还是合并疾病节点，不能直接借用FKBP相关治疗机制。,先消歧疾病节点并核对FKBP1A的直接结合证据；如仍保留，采用FKBP1A配体竞争或功能读出辅助SPR。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC8206077/""]","[{""query"": ""\""colchicine\"" \""FKBP1A\"""", ""source"": ""web search"", ""outcome"": ""检索表格片段显示FKBP1A与podophyllotoxin同列，非colchicine实测靶点；结果本身属于计算重定位资料。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE"", ""DISEASE_DIRECTION""]",colchicine–FKBP1A需消歧合并疾病节点及表格错行，不能把podophyllotoxin列转移；校正后母药仍可探索。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,先消歧疾病节点并核对FKBP1A的直接结合证据；如仍保留，采用FKBP1A配体竞争或功能读出辅助SPR。
BASELINE_384,C384-128,UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL1808,macimorelin,ACE,成人生长激素缺乏诊断用途,coronary artery disorder,ORIGINAL_BASELINE,REVIEWED,DEFER,macimorelin–ACE暂后置；较高排名不能抵消阴性近邻接近和直接证据缺口。,本地排名2，阳性近邻0.385，适合在资源允许时提出新的酶活假设。,阴性近邻0.371几乎相同；检索中macimorelin与angiotensin II为不同获批肽药条目。原药是成人生长激素缺乏诊断用GHSR激动剂，不能直接推为冠心病长期治疗依据。,先核对ACE结构域和廉价酶活结果；仅在有母药直接作用支持时考虑SPR，并单独评价疾病干预方向。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC6027222/""]","[{""query"": ""\""macimorelin\"" \""angiotensin converting enzyme\"""", ""source"": ""web search"", ""outcome"": ""找到获批肽药综述片段，macimorelin与angiotensin II分别列举；未取得macimorelin–ACE直接测量。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""DISEASE_DIRECTION"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",macimorelin–ACE诊断用途和不同肽药列表不证明CAD机制，纯ACE酶活探索仍可成立。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先核对ACE结构域和廉价酶活结果；仅在有母药直接作用支持时考虑SPR，并单独评价疾病干预方向。
BASELINE_384,C384-129,CJBJHOAVZSMMDJ-HEXNFIEUSA-N__CHEMBL1902,darunavir,FKBP1A,与ritonavir及其他抗逆转录病毒药合用治疗HIV,cancer,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,darunavir–FKBP1A可保留少量跨领域侦察，但HIV蛋白酶药理不能直接迁移到FKBP12。,本地：结合排序4/384；阳性/阴性近邻相似度 0.336/0.224。排名靠前；检索获得FKBP12参考配体SLF的竞争结合数据库记录，可帮助核验对照。,本轮未找到darunavir直接结合FKBP1A的可核实记录；cancer过宽且没有本地遗传支持。,先确认FKBP12参考配体响应及darunavir可溶浓度；若重复SPR响应成立，再做竞争结合并细化癌症机制。,"[""https://www.guidetopharmacology.org/GRAC/LigandActivityRangeVisForward?ligandId=11480""]","[{""query"": ""darunavir FKBP12 FKBP1A binding"", ""source"": ""web search"", ""outcome"": ""返回FKBP12参考配体及其他药物资料，未获得本配对直接证据"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",GtoPdb检索摘录仅支持SLF–FKBP12竞争结合，不支持darunavir–FKBP12；未读原始论文全文。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",darunavir–FKBP1A缺直接记录及癌症节点宽，只影响把握，FKBP12竞争结合可探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先确认FKBP12参考配体响应及darunavir可溶浓度；若重复SPR响应成立，再做竞争结合并细化癌症机制。
BASELINE_384,C384-130,GPXBXXGIAQBQNI-UHFFFAOYSA-N__CHEMBL4005,vemurafenib,PIK3CA,BRAF特定突变黑色素瘤及Erdheim-Chester病（组织细胞肿瘤）,female breast carcinoma,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,vemurafenib–PIK3CA存在独立计算论文线索，值得有条件验证，但仍不是已证实的PI3Kα抑制剂。,本地：结合排序20/384；阳性/阴性近邻相似度 0.379/0.257。检索命中2026原始计算研究，明确将vemurafenib列为PI3Kα虚拟筛选候选；本地乳癌体细胞证据支持疾病研究问题。,论文命中的高分来自计算对接而非实测Kd；原BRAF用途和目标乳癌同属肿瘤，跨领域价值有限。,核对PI3Kα构建/调节亚基和阳性参考，测溶解度；SPR信号成立后用脂质激酶活性验证。,"[""https://doi.org/10.1016/j.aichem.2026.100111""]","[{""query"": ""vemurafenib PIK3CA PI3K alpha inhibition binding"", ""source"": ""web search"", ""outcome"": ""命中直接配对计算论文，未取得本配对实测亲和记录"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",读取原始计算研究搜索摘录，仅支持计算预测，不称实验验证。,EXPLORABLE,仍可探索,"[""NOVELTY_ONLY""]",vemurafenib–PIK3CA已有计算线索仍需实测；同属肿瘤降低跨领域新颖性，不排除新机制价值。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,核对PI3Kα构建/调节亚基和阳性参考，测溶解度；SPR信号成立后用脂质激酶活性验证。
BASELINE_384,C384-131,DEVSOMFAQLZNKR-RJRFIUFISA-N__CHEMBL5145,selinexor,BRAF,当前所抓美国标签：指定既往治疗后 MM 联合 bortezomib/dexamethasone 或 dexamethasone；历史 R/R DLBCL（含由 FL 转化，≥2线后）加速批准已于2026-04-30撤回,colonic neoplasm,ORIGINAL_BASELINE,REVIEWED,DEFER,selinexor–BRAF建议后置：现有原机制与检索命中均指向XPO1，尚无BRAF直接结合桥梁。,本地：结合排序6/384；阳性/阴性近邻相似度 0.259/0.263。本地结合排序靠前，结肠肿瘤关联可产生后续机制问题。,阳性近邻不优于阴性近邻；XPO1抑制导致下游癌蛋白变化不能当BRAF靶向。,先取得BRAF生化或直接结合证据；若只有细胞通路变化，保持后置并区分BRAF野生型与突变构建。,"[""https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=f6dd2682-75a6-4863-90a8-a3197f6f78a8&type=display"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6089403/""]","[{""query"": ""selinexor BRAF direct binding inhibition"", ""source"": ""web search"", ""outcome"": ""命中XPO1机制及下游效应，未获本配对直接测量"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",官方标签和原始论文搜索摘录支持XPO1及下游表达作用，不支持BRAF直接结合。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",selinexor–BRAF的XPO1下游变化不能证BRAF结合，也未构成直接反证，可探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先取得BRAF生化或直接结合证据；若只有细胞通路变化，保持后置并区分BRAF野生型与突变构建。
BASELINE_384,C384-132,HSUGRBWQSSZJOP-RTWAWAEBSA-N__CHEMBL4393,diltiazem,MMP12,高血压、慢性稳定/冠痉挛心绞痛；注射用于房颤/房扑心率控制及PSVT转复,stroke disorder,ORIGINAL_BASELINE,REVIEWED,DEFER,diltiazem–MMP12有卒中疾病关联，但现阶段直接结合依据薄，建议在MMP12体系成熟后作为补充。,本地：结合排序7/384；阳性/阴性近邻相似度 0.241/0.257。本地存在MMP12–卒中遗传关联；原始MMP12研究提供钙条件影响活性的实验背景。,钙通道阻断不等于直接MMP12抑制；阳性近邻略低于阴性近邻。,核对活性MMP12构建及钙/金属条件，用配套酶学先检验；避免把改变酶环境解释为特异结合。,"[""https://pubmed.ncbi.nlm.nih.gov/16737445/""]","[{""query"": ""diltiazem MMP12 direct inhibition binding"", ""source"": ""web search"", ""outcome"": ""获得MMP12条件研究，未获diltiazem直接关系记录"", ""access_scope"": ""SEARCH_RESULT_ABSTRACT_EXCERPT""}]",原始研究摘要摘录支持MMP12钙依赖背景，并非diltiazem活性证据。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",diltiazem–MMP12证据薄及近邻弱不是硬反对，常规金属条件控制后可酶学侦察。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,核对活性MMP12构建及钙/金属条件，用配套酶学先检验；避免把改变酶环境解释为特异结合。
BASELINE_384,C384-133,XXSMGPRMXLTPCZ-UHFFFAOYSA-N__CHEMBL3553,hydroxychloroquine,TYK2,敏感疟原虫疟疾治疗/预防；类风湿关节炎、系统性及盘状红斑狼疮,psoriatic arthritis,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,hydroxychloroquine–TYK2有免疫疾病研究意义，可在构建匹配后少量探索。,本地：结合排序7/384；阳性/阴性近邻相似度 0.22/0.284。命中其他TYK2抑制剂JH2结合研究及联合用药专利；未获得羟氯喹直接TYK2数据。,羟氯喹既有抗炎机制不证明直接TYK2抑制；阴性近邻更近，JH1/JH2不能混用。,先明确所测域及域匹配对照，SPR后验证相应细胞信号方向。,"[""https://pubmed.ncbi.nlm.nih.gov/37845748/""]","[{""query"": ""hydroxychloroquine TYK2 direct binding inhibitor"", ""source"": ""web search"", ""outcome"": ""命中其他TYK2抑制剂JH2结合研究及联合用药专利；未获得羟氯喹直接TYK2数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",hydroxychloroquine–TYK2要先匹配JH1/JH2域，既有抗炎效应不能代替域特异结合。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,先明确所测域及域匹配对照，SPR后验证相应细胞信号方向。
BASELINE_384,C384-134,JQSHBVHOMNKWFT-DTORHVGOSA-N__CHEMBL3535,varenicline,PDE9A,口服戒烟辅助；鼻喷干眼症,restless legs syndrome,ORIGINAL_BASELINE,REVIEWED,DEFER,varenicline–PDE9A缺少直接桥梁，建议后置。,本地：结合排序8/384；阳性/阴性近邻相似度 0.178/0.113。检索获得PDE9A其他配体结构及varenicline烟碱受体原始研究，未获本配对实测记录。,烟碱受体作用与PDE9A遗传关联是两条独立证据；低近邻相似性不构成阳性支持。,若PDE9A体系已成熟，可先廉价测cGMP水解抑制，出现可重复效应才提高SPR优先级。,"[""https://pubmed.ncbi.nlm.nih.gov/20121115/"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2874855/""]","[{""query"": ""varenicline PDE9A binding inhibition"", ""source"": ""web search"", ""outcome"": ""检索获得PDE9A其他配体结构及varenicline烟碱受体原始研究，未获本配对实测记录。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",varenicline–PDE9A低近邻与缺文献仅表示未知，可用cGMP水解测试直接探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,若PDE9A体系已成熟，可先廉价测cGMP水解抑制，出现可重复效应才提高SPR优先级。
BASELINE_384,C384-135,ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL1935,sotalol,ALDH2,已证实危及生命室性心律失常；高度症状AFIB/AFL复发延迟/窦律维持；未证实增生存、不用于低症状或易逆转情形,stroke disorder,ORIGINAL_BASELINE,REVIEWED,DEFER,sotalol–ALDH2的卒中假设有疾病依据，但缺少可支持首批投入的直接酶学线索。,本地：结合排序10/384；阳性/阴性近邻相似度 0.274/0.183。检索命中sotalol原β受体结合研究及ALDH2一般抑制研究，未获本配对直接数据。,原β受体/通道药理不能确定ALDH2作用；即使结合也不能推断所需激活或抑制方向。,明确ALDH2参考物、辅因子及活性方向，优先用酶学筛查后决定SPR。,"[""https://pubmed.ncbi.nlm.nih.gov/2160616/""]","[{""query"": ""sotalol ALDH2 binding inhibition"", ""source"": ""web search"", ""outcome"": ""检索命中sotalol原β受体结合研究及ALDH2一般抑制研究，未获本配对直接数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,EXPLORABLE,仍可探索,"[""DISEASE_DIRECTION""]",sotalol–ALDH2可探索直接酶作用，卒中意义需区分激活和抑制，不自动从疾病关联推出。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,明确ALDH2参考物、辅因子及活性方向，优先用酶学筛查后决定SPR。
BASELINE_384,C384-136,DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL5145,enasidenib,BRAF,IDH2突变复发难治AML,"chronic myelogenous leukemia, BCR-ABL1 positive",ORIGINAL_BASELINE,REVIEWED,DEFER,enasidenib–BRAF应后置，IDH2原机制与BRAF靶向尚未衔接。,本地：结合排序10/384；阳性/阴性近邻相似度 0.286/0.382。本轮返回其他RAF抑制剂研究，未找到可归属于enasidenib–BRAF的直接记录。,阴性近邻明显更近；目标BCR-ABL1阳性白血病不能仅凭BRAF疾病分数认定适用。,先查具体BRAF构建与配对活性，若只见下游通路变化则不升级。,[],"[{""query"": ""enasidenib BRAF kinase inhibition binding"", ""source"": ""web search"", ""outcome"": ""本轮返回其他RAF抑制剂研究，未找到可归属于enasidenib–BRAF的直接记录。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,EXPLORABLE,仍可探索,"[""DISEASE_DIRECTION""]",enasidenib–BRAF阴性近邻更近不是本药阴性，白血病方向薄弱也不阻止纯激酶探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先查具体BRAF构建与配对活性，若只见下游通路变化则不升级。
BASELINE_384,C384-137,VWVSBHGCDBMOOT-IIEHVVJPSA-N__CHEMBL3045,desoximetasone,PRKCB,糖皮质激素敏感皮肤病炎症/瘙痒,psoriasis,ORIGINAL_BASELINE,REVIEWED,DEFER,desoximetasone–PRKCB主要是原皮肤抗炎用途附近的机制探索，首批价值有限。,本地：结合排序10/384；阳性/阴性近邻相似度 0.158/0.142。检索返回其他PKC抑制剂专利及药物一般资料，没有获得本配对直接实验数据。,糖皮质激素作用不能迁移为PKCβ结合，化学近邻非常弱。,先用域匹配PKCβ活性检测寻找可重复线索，只有直接效应才增加SPR投入。,[],"[{""query"": ""desoximetasone PRKCB PKC beta inhibition"", ""source"": ""web search"", ""outcome"": ""检索返回其他PKC抑制剂专利及药物一般资料，没有获得本配对直接实验数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,EXPLORABLE,仍可探索,"[""NOVELTY_ONLY""]",desoximetasone–PRKCB原皮肤用途附近的新机制仍可研究，同领域及近邻弱不构成硬排除。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先用域匹配PKCβ活性检测寻找可重复线索，只有直接效应才增加SPR投入。
BASELINE_384,C384-138,OJFSXZCBGQGRNV-UHFFFAOYSA-N__CHEMBL2243,carbinoxamine,FAAH,过敏性/血管运动性鼻炎、过敏结膜炎、荨麻疹/血管水肿/皮肤划痕；过敏反应和输血过敏辅助,pharyngitis,ORIGINAL_BASELINE,REVIEWED,DEFER,carbinoxamine–FAAH的咽炎连接更像症状/疾病邻接，建议后置。,本地：结合排序11/384；阳性/阴性近邻相似度 0.343/0.343。官方标签摘录支持H1竞争作用；未获得carbinoxamine–FAAH直接证据。,阳阴近邻相同；H1抗组胺作用不提供FAAH直接抑制依据。,在成熟FAAH体系下先检测酶活并校正非特异效应，不因咽炎图谱分高直接做梯度。,"[""https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=163db29b-f035-6696-e063-6294a90a7e06""]","[{""query"": ""carbinoxamine FAAH inhibition"", ""source"": ""web search"", ""outcome"": ""官方标签摘录支持H1竞争作用；未获得carbinoxamine–FAAH直接证据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS""}]",本轮仅读取检索结果摘录/摘要；所列来源仅支持上述命中内容，不代表已经阅读全文或证实本配对。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",carbinoxamine–FAAH咽炎与H1背景未证明FAAH，但新靶点酶学可直接检验。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,在成熟FAAH体系下先检测酶活并校正非特异效应，不因咽炎图谱分高直接做梯度。
